Symbol,Company Name,Exchange
PIXTRANS,Pix Transmissions Ltd.,BSE
BIRLACORPN,Birla Corporation Ltd.,BSE
SURYAROSNI,Surya Roshni Ltd.,BSE
PRIMESECU,Prime Securities Ltd.,BSE
PRSMJOHNSN,PRISM JOHNSON LIMITED.,BSE
RAIN,Rain Industries Limited,BSE
PRUDMOULI,Prudential Sugar Corporation Ltd,BSE
AMJLAND,AMJ LAND HOLDINGS LIMITED,BSE
PUNJCOMMU,Punjab Communications Limited,BSE
RSWM,RSWM Limited,BSE
RAJSREESUG,Rajshree Sugars & Chemicals Ltd.,BSE
RALLIS,Rallis India Ltd,BSE
RAMANEWS,Shree Rama Newsprint Limited,BSE
RAMAPPR-B,Rama Paper Mills Limited,BSE
RAPICUT,Rapicut Carbides Ltd.,BSE
WELSPLSOL,WELSPUN SPECIALTY SOLUTIONS LIMITED,BSE
RUBFILA,Rubfila International Ltd.,BSE
PATANJALI,Patanjali Foods Limited,BSE
SALORAINTL,Salora International Limited,BSE
SAMTELIN,Samtel (India) Ltd.,BSE
JINDALSAW,Jindal Saw Ltd.,BSE
JKLAKSHMI,JK Lakshmi Cement Limited,BSE
SHREECEM,Shree Cements Ltd.,BSE
SKPMIL,Shree Krishna Paper Mills & Industr,BSE
SILVERLINE,Silverline Technologies Ltd.,BSE
RELINFRA,Reliance Infrastructure Ltd,BSE
TATAPOWER,Tata Power Co. Ltd,BSE
SPMLINFRA,SPML Infra Limited,BSE
SUNDRMFAST,Sundram Fasteners Ltd.,BSE
SUNFLAG,Sunflag Iron & Steel Co. Ltd.,BSE
SPLPETRO,Supreme Petrochem Ltd.,BSE
SWARAJENG,Swaraj Engines Ltd.,BSE
TATAELXSI,Tata Elxsi Ltd,BSE
ACC,ACC Ltd,BSE
THERMAX,Thermax Ltd.,BSE
TIRUMALCHM,Thirumalai Chemicals Ltd.,BSE
THOMASCOOK,Thomas Cook (India) Ltd.,BSE
TIMEX,Timex Group India Ltd,BSE
TOKYOPLAST,Tokyo Plast International Ltd.,BSE
TORNTPHARM,Torrent Pharmaceuticals Ltd.,BSE
TPINDIA,TPI India Ltd.,BSE
TRANSCHEM,Transchem Limited.,BSE
AMBUJACEM,Ambuja Cements Ltd.,BSE
UTLINDS,UTL Industries Limited,BSE
UNIENTER,Uniphos Enterprises Limited.,BSE
VHL,Vardhman Holdings Limited,BSE
HINDALCO,Hindalco Industries Ltd.,BSE
WSTCSTPAPR,West Coast Paper Mills Limited,BSE
HOCL,Hindustan Organic Chemicals Ltd.,BSE
MPILCORPL,MPIL CORPORATION LIMITED,BSE
PASUPTAC,Pasupati Acrylon Ltd.,BSE
TEAM24,TEAM24 CONSUMER PRODUCTS LIMITED,BSE
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,BSE
MUKANDLTD,Mukand Ltd.,BSE
BBOX,BLACK BOX LIMITED,BSE
UCAL,UCAL LIMITED,BSE
HARRMALAYA,Harrisons Malayalam Ltd.,BSE
FEDERALBNK,Federal Bank Ltd.,BSE
TATASTEEL,TATA STEEL LIMITED,BSE
SKFINDIA,SKF India Ltd.,BSE
ASHOKLEY,Ashok Leyland Ltd.,BSE
CUMMINSIND,Cummins India Ltd.,BSE
TATACOMM,Tata Communications Limited,BSE
ABBOTINDIA,Abbott India Ltd.,BSE
BAJAJHLDNG,Bajaj Holdings & Investment Limited,BSE
BHARATFORG,Bharat Forge Ltd,BSE
ESCORTS,Escorts Kubota Limited,BSE
HINDMOTORS,Hindustan Motors Ltd.,BSE
LT,Larsen & Toubro Limited,BSE
M&M,Mahindra & Mahindra Ltd.,BSE
BOSCHLTD,Bosch Ltd,BSE
PREMIER,Premier Limited,BSE
BPCL,Bharat Petroleum Corpn. Ltd.,BSE
SIEMENS,Siemens Ltd.,BSE
TMPV,TATA MOTORS PASSENGER VEHICLES LIMITED,BSE
VOLTAS,Voltas Ltd.,BSE
GESHIP,Great Eastern Shipping Co. Ltd.,BSE
DEEPAKFERT,Deepak Fertilizers &Petrochemicals,BSE
EXCELINDUS,Excell Industries Ltd.,BSE
GRWRHITECH,GARWARE HI-TECH FILMS LIMITED,BSE
GLAXO,GlaxoSmithkline Pharmaceuticals Ltd.,BSE
GNFC,Gujarat Narmada Valley Fert.Co.Ltd,BSE
NOVARTIND,Novartis India Limited.,BSE
SANOFI,Sanofi India Ltd,BSE
PFIZER,Pfizer Ltd.,BSE
GSFC,Gujarat State Fertilizers & Chem.Ltd,BSE
HINDUNILVR,Hindustan Unilever Ltd.,BSE
AKZOINDIA,Akzo Nobel India Limited,BSE
NOCIL,NOCIL Ltd,BSE
TATACHEM,Tata Chemicals Ltd,BSE
TNPETRO,Tamilnadu Petroproducts Ltd,BSE
ZUARIIND,Zuari Industries Limited,BSE
NESTLEIND,Nestle India Ltd.,BSE
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,BSE
ASIANPAINT,Asian Paints Ltd.,BSE
BRITANNIA,Britannia Industries Ltd.,BSE
COLPAL,Colgate-Palmolive (India) Ltd.,BSE
EIHOTEL,EIH Ltd,BSE
INDHOTEL,Indian Hotels Co. Ltd,BSE
CASTROLIND,Castrol India Ltd,BSE
ITC,ITC Ltd,BSE
APOLLOTYRE,Apollo Tyres Ltd,BSE
CEATLTD,Ceat Ltd.,BSE
MODIRUBBER,Modi Rubber Ltd.,BSE
FINPIPE,Finolex Industries Ltd.,BSE
SUNRINV,Sunrise Industrial Traders Ltd.,BSE
ZGOLDINV,Gold Rock Investments Ltd.,BSE
DSINVEST,Dalal Street Investments Ltd.,BSE
CENTRUM,Centrum Capital Limited,BSE
KARTKIN,Kartik Investments Trust Ltd.,BSE
TCIFINANCE,TCI Finance Limited,BSE
ANTARIKSH,ANTARIKSH INDUSTRIES LIMITED,BSE
IITL,Industrial Investment Trust Ltd.,BSE
INDPRUD,Industrial & Prudential Inv. Co. Lt,BSE
TATAINVEST,Tata Investment Corporation Ltd.,BSE
JAYBHCR,Jayabharat Credit Ltd.,BSE
PRISMX,PRISMX GLOBAL VENTURES LIMITED,BSE
MOTOGENFIN,Motor & General Finance (M.G.F.) Lt,BSE
RAPIDIN,Rapid Investments Ltd.,BSE
WALCHPF,Walchand Peoplefirst Limited,BSE
EENTER,E and E ENTERPRISES LIMITED,BSE
WHBRADY,W.H. Brady & Co. Ltd.,BSE
TECHNVISN,TechNVision Ventures Limited,BSE
SHAILY,Shaily Engineering Plastics Ltd.,BSE
BBTC,The Bombay Burmah Trading Corporation Ltd.,BSE
BOMBCYC,Bombay Cycle & Motor Agency Ltd.,BSE
GREAVESCOT,Greaves Cotton Ltd.,BSE
MULLER,Muller & Phipps (India) Ltd.,BSE
SFTL,SPRINGFORM TECHNOLOGY LIMITED,BSE
AMALGAM,Amalgamated Electricity Co. Ltd.,BSE
ANANDPROJ,Anand Projects Ltd,BSE
INDIANVSH,India Nivesh Limited,BSE
COASTCORP,Coastal Corporation Limited,BSE
CHOWGULSTM,Chowgule Steamships Ltd.,BSE
GLOBOFFS,Global Offshore Services Ltd,BSE
DHENUBUILD,Dhenu Buildcon Infra Limited,BSE
ASIIL,ASI INDUSTRIES LIMITED,BSE
SAGCEM,Sagar Cements Ltd,BSE
DECCANCE,Deccan Cements Ltd.,BSE
MANGLMCEM,Mangalam Cement Ltd.,BSE
NCLIND,NCL Industries Limited,BSE
SAURASHCEM,Saurashtra Cement Limited,BSE
SHREDIGCEM,Shree Digvijay Cement Co. Ltd.,BSE
BORORENEW,BOROSIL RENEWABLES LIMITED,BSE
LERTHAI,LERTHAI FINANCE LIMITED,BSE
TRIVENIGQ,Triveni Glass Ltd.,BSE
NILACHAL,Nilachal Refractories Ltd.,BSE
ANDHRAPAP,ANDHRA PAPER LIMITED,BSE
BALKRISIND,Balkrishna Industries Ltd.,BSE
ORIENTPPR,Orient Paper & Industries Ltd.,BSE
CITADEL,Citadel Realty And Developers Limited,BSE
ROLLT,Rollatainters Ltd.,BSE
SESHAPAPER,Seshasayee Paper & Boards Ltd.,BSE
NATHIND,NATH INDUSTRIES LIMITED,BSE
VAPIENTER,VAPI ENTERPRISE LIMITED,BSE
DCM,DCM Ltd.,BSE
ZGAEKWAR,Gaekwar Mills Ltd.,BSE
FORBESCO,Forbes & Company Ltd,BSE
HPCOTTON,H.P. Cotton Textile Mills Ltd.,BSE
UNITEDINT,United Interactive Limited,BSE
JAMSHRI,JAMSHRI REALTY LIMITED,BSE
KATRSPG,Katare Spinning Mills Ltd.,BSE
KESORAMIND,Kesoram Industries Ltd,BSE
LAKSHMIMIL,Lakshmi Mills Company ltd,BSE
VTL,Vardhman Textiles Limted,BSE
PENINLAND,Peninsula Land Limited,BSE
PASUSPG,Pasupati Spg. & Wvg. Mills Ltd.,BSE
PHOENIXLTD,The Phoenix Mills Ltd.,BSE
MARATHON,Marathon Nextgen Realty Ltd,BSE
RAJABAH,Raja Bahadur International Ltd,BSE
RELCHEMQ,Reliance Chemotex Industries Ltd.,BSE
RUBYMILLS,Ruby Mills Ltd.,BSE
SIMPLXREA,Simplex Realty Limited,BSE
SWANCORP,Swan Corp Limited,BSE
VICTMILL,Victoria Mills Ltd.,BSE
ZSVTRADI,S.V. Trading & Agencies Ltd.,BSE
ZSVARAJT,Svaraj Trading & Agencies Ltd.,BSE
KSHITIJ,Kshitij Investments Ltd,BSE
SALSAIN,Shree Salasar Investment Ltd.,BSE
INDSOYA,Indsoya Limited,BSE
ZODIACVEN,Zodiac Ventures Limited,BSE
VEERENRGY,Veer Energy & Infrastructure Limited,BSE
SW1,SW Investments Limited,BSE
TILAK,Tilak Ventures Limited,BSE
UNIJOLL,Unijolly Investments Co. Ltd.,BSE
WAGEND,Wagend Infra Venture Limited,BSE
ELCIDIN,Elcid Investments Ltd.,BSE
MEDIAONE,Mediaone Global Entertainment Limited,BSE
HEALINV,Healthy Investments Ltd.,BSE
SHRENTI,Shreenath Investments Co. Ltd.,BSE
BANSWRAS,Banswara Syntex Ltd.,BSE
MODWOOL,Modella Woollens Ltd.,BSE
MODIPON,Modipon Ltd.,BSE
SHRIDINE,Shri Dinesh Mills Ltd.,BSE
SRF,SRF Ltd.,BSE
SIYSIL,Siyaram Silk Mills Ltd.,BSE
SWADPOL,Swadeshi Polytex Ltd.,BSE
SHRAJSYNQ,Shree Rajasthan Syntex Ltd.,BSE
SHRMFGC,Shree Manufacturing Co. Ltd.,BSE
ZSATYASL,Satyam Silk Mills Ltd,BSE
BBL,Bharat Bijlee Ltd.,BSE
ELPROINTL,Elpro International Ltd.,BSE
GEE,GEE Ltd.,BSE
HIRECT,Hind Rectifiers Ltd.,BSE
NIPPOBATRY,Indo National Limited,BSE
ZENSARTECH,Zensar Technologies Ltd.,BSE
JYOTI,Jyoti Ltd.,BSE
JSLINDL,JSL Industries Ltd.,BSE
KAYCEEI,Kaycee Industries Ltd.,BSE
INDOKEM,Indokem Ltd,BSE
PANAENERG,Panasonic Energy India Co. Ltd.,BSE
NELCO,Nelco Ltd,BSE
PERMAGN,Permanent Magnets Ltd.,BSE
HIGHENE,High Energy Batteries (India) Ltd.,BSE
STDBAT,Standard Batteries Ltd.,BSE
UNIVCABLES,Universal Cables Ltd.,BSE
WSI,W.S. Industries (India) Ltd.,BSE
DLTNCBL,Delton Cables Ltd.,BSE
LAKSELEC,Lakshmi Electrical Control Systems,BSE
MODULEX,MODULEX CONSTRUCTION TECHNOLOGIES LIMITED,BSE
DELTAMAGNT,DELTA MANUFACTURING LIMITED ,BSE
LONGSPUR,Longspur International Ventures Limited,BSE
RELTD,RAVINDRA ENERGY LIMITED,BSE
EMPOWER,Empower India Limited,BSE
ZMULTIPU,Multipurpose Trading & Agencies Ltd,BSE
RIDHISYN,Ridhi Synthetics Ltd.,BSE
GRANDMA,Grandma Trading & Agencies Ltd.,BSE
ZARDIINV,Ardi Investment & Trading Ltd.,BSE
SOFTBPO,Softbpo Global Services Ltd.,BSE
NYSSACORP,Nyssa Corporation Limited,BSE
FLOMIC,FLOMIC GLOBAL LOGISTICS LIMITED,BSE
KRISHNA,Krishna Ventures Limited,BSE
GANHOLD,Ganesh Holding Ltd.,BSE
UNIABEXAL,Uni-Abex Alloy Products Ltd.,BSE
SARDAEN,Sarda Energy & Minerals Ltd,BSE
BGWTATO,Bhagwati Autocast Limited,BSE
BOMBWIR,Bombay Wire Ropes Ltd.,BSE
AZADIND,AZAD INDIA MOBILITY LIMITED,BSE
INDIANHUME,Indian Hume Pipe Co. Ltd.,BSE
INLCM,Indian Link Chain Mnfrs. Ltd.,BSE
INVPRECQ,Investment & Precision Castings Ltd,BSE
INFORTEC,Informed Technologies India Ltd.,BSE
KAIRA,Kaira Can Co. Ltd.,BSE
ORIENTCER,ORIENT CERATECH LIMITED,BSE
NATIONSTD,National Standard (India) Limited,BSE
RATHIST,Rathi Steel & Power Ltd,BSE
DUNCANENG,Duncan Engineering Limited,BSE
SANDUMA,Sandur Manganese & Iron Ores Ltd.,BSE
STOVACQ,Stovec Industries Ltd.,BSE
CHOLAHLDNG,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,BSE
ZWELCAST,Welcast Steels Ltd.,BSE
WMINIMT,Western Ministil Ltd.,BSE
AUTOAXLES,Automotive Axles Ltd.,BSE
ATLASCYCLE,Atlas Cycles (Haryana) Ltd.,BSE
AUTOPRD,Automobile Products of India Ltd.,BSE
ACGL,Automobile Corpn. of Goa Ltd.,BSE
SETCO,Setco Automotive Limited,BSE
TALBROAUTO,Talbros Automotive Components Ltd.,BSE
ZFSTEERING,Z.F. Steering Gear (India) Limited,BSE
SMLMAH,SML Mahindra Limited,BSE
TIL,TIL Ltd.,BSE
EICHERMOT,Eicher Motors Ltd.,BSE
JAINEX,JAINEX AAMCOL LTD.,BSE
ALFREDHE,Alfred Herbert (India) Ltd.,BSE
VELJAN,Veljan Denison Limited,BSE
DYNAMATECH,Dynamatic Technologies Ltd.,BSE
GGDPROP,G. G. Dandekar Properties Limited,BSE
GMMPFAUDLR,GMM Pfaudler Ltd.,BSE
KIRLPNU,Kirloskar Pneumatic Co.Ltd.,BSE
TULIVE,Tulive Developers Limited,BSE
KPT,KPT INDUSTRIES LIMITED,BSE
LAKSHMIEW,LAKSHMI ENGINEERING AND WAREHOUSING LIMITED,BSE
MANUGRAPH,Manugraph India Ltd,BSE
HARSHILAGR,HARSHIL AGROTECH LIMITED,BSE
MONOT,Monotype India Ltd.,BSE
NESCO,Nesco Ltd,BSE
INTEGRAEN,Integra Engineering India Ltd.,BSE
SEMAC,Semac Construction Limited,BSE
TEXINFRA,Texmaco Infrastructure & Holdings Ltd,BSE
WENDT,Wendt (India) Ltd.,BSE
PSITINFRA,PS IT Infrastructure & Services Limited,BSE
GHVINFRA,GHV INFRA PROJECTS LIMITED,BSE
RESPONIND,Responsive Industries Ltd,BSE
SHYMINV,Shyamkamal Investments Ltd.,BSE
ZHEMHOLD,HEM Holdings and Trading Ltd.,BSE
MAHACORP,Maharashtra Corporation Ltd.,BSE
DOLATALGO,DOLAT ALGOTECH LIMITED,BSE
WESTLIFE,WESTLIFE FOODWORLD LIMITED,BSE
ZEEL,Zee Entertainment Enterprises Ltd.,BSE
ZKOVALIN,Kovalam Inv. & Trading Co.Ltd.,BSE
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,BSE
MULTIIN,Multiplus Holdings Ltd.,BSE
SKYLMILAR,Skyline Millars Ltd,BSE
BIMETAL,Bimetal Bearings Ltd,BSE
TAPARIA,Taparia Tools Ltd.,BSE
BHARATGEAR,Bharat Gears Ltd.,BSE
BRADYM,Brady & Morris Engineering Co. Ltd.,BSE
LATIMMETAL,La Tim Metal & Industries Limited,BSE
ELECON,Elecon Engineering Co.Ltd.,BSE
GRAUWEIL,Grauer & Weil (India) Ltd.,BSE
HIMTEK,HIM TEKNOFORGE LIMITED,BSE
GABRIEL,Gabriel India Ltd.,BSE
HERCULES,Hercules Investments Limited,BSE
ALGOQUANT,ALGOQUANT FINTECH LIMITED,BSE
IFBIND,IFB Industries Limited,BSE
SINGER,Singer India Limited,BSE
INTLCOMBQ,International Combustion (India) Lt,BSE
FMGOETZE,Federal-Mogul Goetze (India) Ltd,BSE
JOSTS,Josts Engineering Co. Ltd.,BSE
SCHAEFFLER,Schaeffler India Limited,BSE
RANEHOLDIN,Rane Holdings Ltd.,BSE
ROLCOEN,Rolcon Engineering Co. Ltd.,BSE
SNL,SNL Bearings Ltd.,BSE
JAIPAN,Jaipan Industries Ltd,BSE
MANCREDIT,Mangal Credit and Fincorp Limited,BSE
TRF,TRF Ltd,BSE
WPIL,WPIL Ltd,BSE
KENNAMET,Kennametal India Limtied,BSE
HINDHARD,HINDUSTAN HARDY LIMITED,BSE
TRITONV,Triton Valves Ltd.,BSE
SUDAI,Sudal Industries Limited,BSE
PRAKASH,Prakash Industries Ltd.,BSE
HVL,HARIYANA VENTURES LIMITED,BSE
ZPRBHSTE,Prabhu Steel Industries Ltd.,BSE
GRINDWELL,Grindwell Norton Ltd.,BSE
LAKPRE,Lakshmi Precision Screws Ltd.,BSE
STANROS,Stanrose Mafatlal Investments & Fin,BSE
GENESYS,Genesys International Corporation Ltd.,BSE
ALNATRD,Alna Trading & Exports Ltd.,BSE
VOLKAI,Kairosoft AI Solutions Limited,BSE
PARNAXLAB,Parnax Lab Limited,BSE
GOURMET,GOURMET GATEWAY INDIA LIMITED,BSE
VIVIDHA,Visagar Polytex Ltd,BSE
ISHWATR,Ishwarshakti Holdings & Traders Ltd,BSE
TERRAFORM,Terraform Magnum Limited,BSE
APIS,Apis India Ltd,BSE
VELOX,Velox Shipping and Logistics Limited,BSE
EMERGENT,EMERGENT INDUSTRIAL SOLUTIONS LIMITED,BSE
KANANIIND,Kanani Industries Ltd,BSE
GSLTD,GALAXY SUPERMARKET LIMITED,BSE
ZSARVAMA,Sarvamangal Mercantile Co. Ltd.,BSE
ARIHANTSUP,Arihant Superstructures Limited,BSE
BLISSGVS,Bliss GVS Pharma Limited,BSE
STYRENIX,Styrenix Performance Materials Limited,BSE
ALEMBICLTD,Alembic  Ltd,BSE
AMNPLST,Amines & Plasticizers Ltd,BSE
ANUHPHR,Anuh Pharma Ltd.,BSE
MODISONLTD,MODISON LIMITED,BSE
BAYERCROP,Bayer CropScience Limited.,BSE
STARSOURCE,STARSOURCE MULTITRADE LIMITED,BSE
CITURGIA,Citurgia Biochemicals Ltd.,BSE
SUDARCOLOR,Sudarshan Colorants India Limited,BSE
COROMANDEL,Coromandel International Limited,BSE
DEEPAKNTR,Deepak Nitrite Limited,BSE
DMCC,DMCC SPECIALITY CHEMICALS LIMITED,BSE
FERMENTA,FERMENTA BIOTECH LIMITED,BSE
GOCLCORP,GOCL Corporation Limited,BSE
JAYCH,Jayshree Chemicals Ltd.,BSE
KANORICHEM,Kanoria Chemicals & Industries Ltd.,BSE
KELENRG,Keltech Energies Ltd.,BSE
KEMP,Kemp & Company Limited,BSE
NITTAGELA,Nitta Gelatin India Ltd,BSE
MPAGI,M.P. Agro Industries Ltd.,BSE
AGVENTURES,AG VENTURES LIMITED,BSE
PBGLOBAL,PB Global Limited,BSE
PCBL,PCBL Chemical Limited,BSE
AMAL,Amal Ltd,BSE
POLYCHEM,Polychem Ltd,BSE
PUNJABCHEM,Punjab Chemicals and Crop Protection Ltd.,BSE
ZR2,ZR2 BIOENERGY LIMITED,BSE
SADHNANIQ,Sadhana Nitrochem Ltd.,BSE
SUDARSCHEM,Sudarshan Chemical Indus. Ltd.,BSE
TECILCHEM,Tecil Chemicals & Hydro Power Limit,BSE
ULTRAMAR,Ultramarine & Pigments Ltd.,BSE
TRANSPEK,Transpek Industry Ltd.,BSE
UNICHEMLAB,Unichem Laboratories Ltd.,BSE
MYSORPETRO,Mysore Petro Chemicals Ltd.,BSE
ALKYLAMINE,Alkyl Amines Chemicals Ltd.,BSE
TUTIALKA,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,BSE
ASTRAZEN,AstraZeneca Pharma India Ltd.,BSE
PRIMO,Primo Chemicals Limited,BSE
TANFACIND,TANFAC Industries Ltd.,BSE
GUJPETR,Gujarat Petrosynthese Ltd.,BSE
SWADEIN,Swadeshi Industries Leasing Co. Ltd,BSE
GUJTHEM,Gujarat Themis Biosyn Ltd.,BSE
SCBL,Saptak Chem And Business Limited,BSE
MAKERSL,Makers Laboratories Ltd.,BSE
CONTCHM,Continental Chemicals Ltd.,BSE
JBCHEPHARM,J.B. Chemicals & Pharmaceuticals Lt,BSE
IGLFXPL-B,Indo Gulf Industries  Ltd.,BSE
ADVPETR-B,Advance Petrochemicals Ltd.,BSE
RAJSPTR,Rajasthan Petro Synthetics Ltd.,BSE
APTPACK,Apt Packaging Ltd,BSE
BLUECHIPT,Blue Chip Tex Industries Ltd.,BSE
JAGAJITIND,Jagatjit Industries Ltd.,BSE
KESARENT,Kesar Enterprises Ltd.,BSE
TI,Tilaknagar Industries Ltd,BSE
EMERALL,Emerald Leisures Limited,BSE
RAVALSUGAR,The Ravalgaon Sugar Farm Limited,BSE
SAKHTISUG,Sakthi Sugars Ltd.,BSE
WALCHANNAG,Walchandnagar Industries Ltd,BSE
IFBAGRO,IFB Agro Industries Ltd,BSE
KFBL,Kothari Fermanatation & Biochem Ltd,BSE
CAPRO,Caprolactam Chemicals ltd.,BSE
GMBREW,G.M. Breweries Ltd.,BSE
RANASUG,Rana Sugars Ltd.,BSE
PICCASUG,Piccadily Sugar  & Allied Ltd.,BSE
SDBL,Som Distilleries & Breweries Ltd.,BSE
CJGEL,C.J. Gelatine Products Ltd.,BSE
ASALCBR,Associated Alcohols & Breweries Ltd,BSE
THAKKERS,THAKKERS GROUP LIMITED,BSE
CORAGRO,Coromandel Agro Products & Oils Ltd,BSE
FOODSIN,Foods & Inns Ltd.,BSE
IVP,IVP Ltd.,BSE
KLRFM,KOVILPATTI LAKSHMI ROLLER FLOUR MILLS  LTD,BSE
OLYOI,Olympic Oil Industries Ltd.,BSE
MLKFOOD,Milkfood Ltd.,BSE
POLSON,Polson Ltd.,BSE
SIGNGCL,SIGNATURE GREEN CORPORATION LIMITED,BSE
WIPRO,Wipro  Ltd.,BSE
ORIBEVER,Orient Beverages Ltd.,BSE
DHANUKA,Dhanuka Agritech Ltd.,BSE
TTKHLTCARE,TTK Healthcare Ltd.,BSE
TGVSL,TGV SRAAC LIMITED,BSE
LIMECHM,Lime Chemicals Ltd.,BSE
KANPRPLA,Kanpur Plastipack Limited,BSE
TAINWALCHM,Tainwala Chemicals & Plastics Ltd,BSE
JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,BSE
KHAICHEM,Khaitan Chemicals & Fertilizers Ltd,BSE
UNTTEMI,United Leasing & Industries Ltd,BSE
NOL,National Oxygen Ltd.,BSE
GILLETTE,Gillette India Ltd.,BSE
WIREFABR,Wires & Fabriks (SA) Ltd.,BSE
ANSALHSG,ANSAL HOUSING LIMITED,BSE
COMPUPN,Computer Point Ltd.,BSE
MCCHRLS-B,Mac Charles (India) Ltd.,BSE
ADDIND,Addi Industries Ltd.,BSE
PIONRINV,Pioneer Investcorp Ltd,BSE
ASHNOOR,Ashnoor Textiles Mills Ltd.,BSE
UNITECH,Unitech Ltd.,BSE
VIPIND,V.I.P. Industries Ltd.,BSE
FIBERWEB,FIBERWEB (INDIA) LTD.,BSE
LKPFIN,LKP Finance Limited,BSE
EASTBUILD,East Buildtech Limited,BSE
MNPLFIN,Manipal Finance Corporation Ltd.,BSE
BAJAJST,Bajaj Steel Industries Ltd.,BSE
KIDUJA,Kiduja  India  Ltd,BSE
KEYCORP,Key Corp Ltd,BSE
SHIKHARLETR,Shikhar Leasing and Trading Ltd.,BSE
GUJHOTE,Gujarat Hotels Ltd.,BSE
FYNX,FYNX CAPITAL LIMITED,BSE
RASRESOR,Ras Resorts & Apart Hotels Ltd.,BSE
JOLYPLS,Jolly Plastic Industries Ltd.,BSE
PARMCOS-B,Paramount Cosmetics (India) Ltd,BSE
JINDHOT,Jindal Hotels Ltd.,BSE
JPTRLES,Jupiter Industries & Leasing Ltd.,BSE
SIMMOND,Simmonds-Marshall Ltd,BSE
BNALTD,B & A Ltd.,BSE
HAWKINCOOK,Hawkins Cooker Ltd.,BSE
WARRENTEA,Warren Tea Ltd.,BSE
COCHMAL,Cochin Malabar Estates & Indus. Ltd,BSE
BESTEAST,Best Eastern Hotels Limited,BSE
NEAGI,Neelamalai Agro Industries Ltd.,BSE
ISTLTD,IST Limited,BSE
COSMOFIRST,Cosmo First Limited,BSE
NEWMKTADV,New Markets Advisory Ltd,BSE
APOLLOHOSP,Apollo Hospitals Enterprises Ltd.,BSE
NITINCAST,Nitin Castings Limited,BSE
NEXOME,NEXOME CAPITAL MARKETS LIMITED,BSE
EVERESTIND,Everest Industries Ltd.,BSE
IRONWOOD,IRONWOOD EDUCATION LIMITED,BSE
MSRINDIA,MSR India Limited,BSE
AYMSYNTEX,AYM Syntex Limited,BSE
PANCARBON,Panasonic Carbon India Co.Ltd,BSE
FINKURVE,Finkurve Financial Services Limited,BSE
HBLEAS,HB Leasing & Finance Co. Ltd.,BSE
SHRICON,Shricon Industries Ltd.,BSE
TRUSTWAVE,TRUSTWAVE SECURITIES LIMITED,BSE
SULABEN,Sulabh Engineers & Services Limited,BSE
FRONTCAP,Frontier Capital Limited,BSE
NAVNETEDUL,Navneet Education Limited,BSE
KEDIACN,Kedia Construction Co. Ltd.,BSE
TRANOCE,Transoceanic Properties Ltd.,BSE
AUSOMENT,AuSom Enterprise Limited,BSE
THAKRAL,Thakral Services (India) Limited,BSE
RUCHINFRA,Ruchi Infrastructure Ltd,BSE
GOLDLEG,Golden Legand Leasing & Finance Ltd,BSE
VJTFEDU,VJTF Eduservices Limited,BSE
VOLLF,Voltaire Leasing & Finance Ltd.,BSE
NETLINK,Netlink Solutions (India) Ltd.,BSE
TRILIANCE,TRILIANCE POLYMERS LIMITED,BSE
LANCORHOL,Lancor Holdings Ltd.,BSE
INDINFO,Indian Infotech And Software Ltd.,BSE
BANASFN,Banas Finance Limited,BSE
VISAKAIND,Visaka Industries Ltd.,BSE
INFOMEDIA,Infomedia Press Limited,BSE
HATHWAYB,Hathway Bhawani Cabletel & Datacom,BSE
GUFICBIO,Gufic BioSciences Ltd.,BSE
OSWALEA,Oswal Leasing Ltd.,BSE
GRPLTD,GRP Limited,BSE
INDAG,Indag Rubber Ltd.,BSE
MMRUBBR-B,M.M. Rubber Company Ltd.,BSE
PTL,PTL Enterprises Ltd,BSE
TVSSRICHAK,TVS Srichakra Ltd.,BSE
SEL,Sanathnagar Enterprises Limited,BSE
BENARAS,Benares Hotels Ltd,BSE
BHAGWOX,Bhagwati Oxygen Ltd.,BSE
BOMOXY-B1,BOMBAY OXYGEN INVESTMENTS LIMITED,BSE
CRAVATEX,Cravatex Ltd.,BSE
BERGEPAINT,Berger Paints India Ltd,BSE
CAPRIHANS,Caprihans India Ltd.,BSE
GRAPHITE,Graphite India Ltd.,BSE
CEMPRO,Cemindia Projects Limited,BSE
EMPIND,Empire Industries Ltd.,BSE
GRAVISSHO,Graviss Hospitality Ltd,BSE
GARFIBRES,GARWARE TECHNICAL FIBRES LIMITED,BSE
GARWAMAR,Garware Marine Industries Ltd.,BSE
GOACARBON,Goa Carbon Ltd.,BSE
HARDCAS,Hardcastle & Waud Mfg. Co. Ltd.,BSE
HEG,HEG Ltd.,BSE
HINDCOMPOS,Hindustan Composites Ltd,BSE
ZHINDHSG,Hindustan Housing Co. Ltd.,BSE
BIRLANU,BIRLANU LIMITED,BSE
INDIANCARD,Indian Card Clothing Ltd,BSE
INTLCONV,International Conveyors Ltd.,BSE
JAYSREETEA,Jay Shree Tea & Industries Ltd.,BSE
KOTIC,Kothari Industrial Corpn. Ltd.,BSE
